year month Tmax Tmin PAR Prec CO2
2063 3 1.4031921386719 -1.88217773437498 76.4365342294016 62.4545543105341 622.480346679688
2063 4 8.79507598876955 2.71323547363284 118.267644240061 43.530286035093 623.078369140625
2063 5 14.8464599609375 8.53788909912112 156.078541511618 64.4551351724658 623.676391601562
2063 6 19.3408599853516 13.0232406616211 155.051833212111 46.5025424928172 624.2744140625
2063 7 20.603776550293 14.8743682861328 167.618251652871 87.8018072762643 624.875122070312
2063 8 21.9473663330078 15.5624481201172 117.913608038297 52.5924145040335 625.489074707031
2063 9 17.7189193725586 12.5197387695313 91.7168998675876 70.3167980827857 626.093200683594
2063 10 10.74111328125 6.33397064208987 53.963268544597 78.277064152644 626.697265625
2063 11 7.05154571533205 4.0310989379883 24.3128560664919 136.94174552802 627.301330566406
2063 12 2.09223327636721 -0.613981628417946 11.089686011499 96.1570038052741 627.905395507812
2064 1 -2.17488708496091 -5.64015808105466 15.7126103214038 48.6252831760794 628.519409179688
2064 2 -0.205541992187477 -3.97251739501951 37.5765915278731 28.6276921942772 629.103698730469
2064 3 6.22425994873049 1.12766418457034 80.0549899870349 48.7799021793762 629.68798828125
2064 4 13.4807830810547 6.08536682128909 119.03000448015 25.8996999800729 630.292053222656
2064 5 19.1128631591797 11.5964141845703 144.108730455624 21.3330217593466 630.896118164062
2064 6 23.1617218017578 15.540055847168 149.966119240655 11.2682094986667 631.500244140625
2064 7 25.4782119750977 18.1376739501953 150.879371663576 12.19767713701 632.106689453125
2064 8 26.807748413086 18.9259811401367 137.085431909048 10.5447843798174 632.726257324219
2064 9 22.4930587768555 15.2483230590821 90.453417930603 20.708322772407 633.335693359375
2064 10 15.1434951782227 10.2111831665039 51.7289699944117 102.147314129979 633.945190429688
2064 11 8.54178771972659 4.9251647949219 26.3362298313777 77.9504626407288 634.5546875
2064 12 2.42771301269534 -0.577825927734352 11.1196742239819 84.9945365334861 635.164245605469
2065 1 4.24698028564455 1.14786682128909 15.6757214828204 93.7089782237308 635.78369140625
2065 2 3.9118362426758 1.08392486572268 42.4009969983782 55.4312327003572 636.373168945312
2065 3 7.54603729248049 2.89312133789065 74.2564311345418 58.483899832936 636.962768554688
2065 4 12.6475006103516 5.69157562255862 111.694403745863 28.8381367354305 637.572204589844
2065 5 18.0285888671875 10.8096633911133 164.575127648795 12.6379513512802 638.181701660156
2065 6 25.6439376831055 17.4471069335938 165.55833193885 8.81442888930906 638.791198730469
2065 7 23.8079467773438 17.1576705932617 170.250159458448 43.5895955306478 639.403198242188
2065 8 25.1125427246094 17.7199188232422 119.911663810156 11.2173115376208 640.0283203125
2065 9 19.4980560302735 12.6357666015625 81.5730430666606 36.0361872371868 640.643310546875
2065 10 15.5642486572266 10.5648208618164 49.8861546506164 57.9509648086969 641.258422851562
2065 11 7.12188110351565 3.74602661132815 23.9801626300812 128.34137774189 641.873413085938
2065 12 7.29911193847659 3.94717559814455 12.7448390455656 93.8851958198939 642.488464355469
2066 1 4.8065124511719 1.88243255615237 17.1149235594657 93.8948470575269 643.113647460938
2066 2 4.49266204833987 1.01445159912112 42.1104256187166 81.7042577691609 643.70849609375
2066 3 5.84556732177737 2.16481933593752 72.4439526793777 95.8076638926286 644.303344726562
2066 4 11.2002044677735 6.54148254394534 109.686473484039 82.1418001869461 644.918395996094
2066 5 13.3036285400391 8.64048919677737 157.512328683176 74.9747295922134 645.533447265625
2066 6 21.8173080444336 15.7642608642578 145.340628708733 53.0949471867643 646.148498535156
2066 7 23.6381317138672 17.3137298583985 155.123072211973 46.3366226540529 646.766662597656
2066 8 22.4696594238281 16.3614212036133 124.572470986971 36.3076132671267 647.398864746094
2066 9 17.9839950561524 13.0566726684571 92.8884475008647 39.6515328393434 648.020874023438
2066 10 11.7481018066406 7.51678619384768 54.7390419242203 72.0906396891223 648.642883300781
2066 11 6.19864807128909 2.67496643066409 24.5322830724716 155.112666223431 649.264953613281
2066 12 3.9644714355469 0.573770141601585 12.0003869364339 101.344114984386 649.886962890625
2067 1 -1.24444427490232 -4.61434020996091 17.5879319829326 63.1466840713983 650.519104003906
2067 2 0.201585388183616 -3.60752716064451 40.1178628603617 19.6234487557376 651.120727539062
2067 3 5.62824401855471 0.336419677734398 75.9051880067395 44.0156426266185 651.722412109375
2067 4 15.9014526367188 8.08545074462893 119.77226369222 5.76787150112068 652.344421386719
2067 5 20.0526290893555 12.2861724853516 143.688221478206 22.8755486714363 652.966430664062
2067 6 23.3299270629883 16.3367172241211 155.956189032661 32.7980443689739 653.588439941406
2067 7 24.0192810058594 17.4804397583008 164.373085534701 44.5792375394376 654.214233398438
2067 8 23.8817764282227 17.0615325927735 113.783264420622 58.6005014702096 654.85498046875
2067 9 19.9422393798828 13.664323425293 88.5634106614854 37.9967964399839 655.485412597656
2067 10 10.2307449340821 5.92530975341799 54.8018424290483 116.591403755592 656.115844726562
2067 11 8.05188903808596 5.93193969726565 24.5013157860438 81.2112808489474 656.746276855469
2067 12 3.7972122192383 1.00297698974612 13.2429926774835 89.0436126210261 657.376708984375
2068 1 4.39154205322268 1.64127502441409 17.71118625364 67.8794586419826 658.017517089844
2068 2 4.36731109619143 1.18756256103518 42.8792922491315 107.266955048544 658.627258300781
2068 3 4.71431121826174 0.0589385986328352 84.5470754561886 80.6874041736592 659.237060546875
2068 4 11.6720672607422 5.53346405029299 115.578951623705 56.4959169714712 659.867492675781
2068 5 18.4038940429688 10.9321533203125 150.76482588245 43.9243106593494 660.497924804688
2068 6 21.8622756958008 14.5698715209961 175.53132100847 15.6556689926219 661.128356933594
2068 7 28.9422622680664 21.1035171508789 149.324244767876 4.29891766907531 661.763000488281
2068 8 26.9613357543946 19.203385925293 128.301853143015 11.7039502656553 662.413391113281
2068 9 20.8977523803711 13.7765899658203 93.5870698589749 33.8228483306011 663.053283691406
2068 10 15.7345520019531 11.9822708129883 55.7251169163694 122.973730191006 663.693176269531
2068 11 8.95551452636721 5.83934173583987 25.1179636308882 86.5669987251749 664.333129882812
2068 12 3.90706024169924 0.820230102539085 12.2957947515672 61.9036758580478 664.973022460938
2069 1 5.46528015136721 3.10417327880862 16.8906138263723 110.24772116798 665.623413085938
2069 2 5.64470062255862 2.09787902832034 42.0095920789809 44.0156084441696 666.242309570312
2069 3 7.07399139404299 2.58595428466799 87.6801481657131 44.4148765382124 666.861267089844
2069 4 10.4810729980469 4.58597717285159 109.143063515557 22.4846296405303 667.501220703125
2069 5 18.8276458740235 11.3698135375977 146.76179680773 41.1462765187025 668.14111328125
2069 6 22.4252334594727 15.3502212524414 169.043664533827 22.484981778689 668.781005859375
2069 7 24.7705780029297 17.8892456054688 146.861007206414 27.4153503523848 669.425109863281
2069 8 24.3893829345703 17.6947189331055 127.4053309738 6.662799395599 670.085083007812
2069 9 20.0574279785156 13.4708267211914 84.7700318654378 51.3170213671401 670.734436035156
2069 10 15.4699188232422 11.4007278442383 55.7553147920998 102.018461620901 671.3837890625
2069 11 3.87420806884768 0.401216125488304 23.1246473699146 33.3773449383443 672.033142089844
2069 12 4.73964080810549 1.47991333007815 11.4487732330958 67.014269036008 672.682495117188
